vt;im;temp;crc
83;9624;0.9;9722
83;9624;0.9;9722
83;9624;0.9;9722
83;9624;0.9;9722
84;9615;0.9;9714
84;9615;0.9;9714
84;9615;0.9;9714
84;9615;0.9;9714
83;9585;0.9;9683
83;9585;0.9;9683
83;9585;0.9;9683
83;9585;0.9;9683
84;9564;0.9;9663
84;9564;0.9;9663
84;9564;0.9;9663
84;9564;0.9;9663
83;9539;0.9;9637
83;9539;0.9;9637
83;9539;0.9;9637
83;9539;0.9;9637
84;9529;0.9;9628
84;9529;0.9;9628
84;9529;0.9;9628
84;9529;0.9;9628
84;9526;0.9;9625
84;9526;0.9;9625
84;9526;0.9;9625
84;9526;0.9;9625
84;9520;0.9;9619
84;9520;0.9;9619
84;9520;0.9;9619
84;9520;0.9;9619
84;9513;0.9;9612
84;9513;0.9;9612
84;9513;0.9;9612
84;9513;0.9;9612
84;9511;0.9;9610
84;9511;0.9;9610
84;9511;0.9;9610
84;9511;0.9;9610
84;9487;0.9;9586
84;9487;0.9;9586
84;9487;0.9;9586
84;9487;0.9;9586
84;9488;0.9;9587
84;9488;0.9;9587
84;9488;0.9;9587
84;9488;0.9;9587
84;9476;0.9;9575
84;9476;0.9;9575
84;9476;0.9;9575
84;9476;0.9;9575
84;9485;0.9;9584
84;9485;0.9;9584
84;9485;0.9;9584
84;9485;0.9;9584
84;9478;0.9;9577
84;9478;0.9;9577
84;9478;0.9;9577
84;9478;0.9;9577
84;9450;0.9;9549
84;9450;0.9;9549
84;9450;0.9;9549
84;9450;0.9;9549
84;9457;0.9;9556
84;9457;0.9;9556
84;9457;0.9;9556
84;9457;0.9;9556
84;9431;0.9;9530
84;9431;0.9;9530
84;9431;0.9;9530
84;9431;0.9;9530
84;9425;0.9;9524
84;9425;0.9;9524
84;9425;0.9;9524
84;9425;0.9;9524
84;9431;0.9;9530
84;9431;0.9;9530
84;9431;0.9;9530
84;9431;0.9;9530
84;9422;0.9;9521
84;9422;0.9;9521
84;9422;0.9;9521
84;9422;0.9;9521
84;9422;0.9;9521
84;9422;0.9;9521
84;9422;0.9;9521
84;9422;0.9;9521
84;9429;0.9;9528
84;9429;0.9;9528
84;9429;0.9;9528
84;9429;0.9;9528
84;9420;0.9;9519
84;9420;0.9;9519
84;9420;0.9;9519
84;9420;0.9;9519
84;9433;0.9;9532
84;9433;0.9;9532
84;9433;0.9;9532
84;9433;0.9;9532
84;9433;0.9;9532
84;9433;0.9;9532
84;9418;0.9;9517
84;9418;0.9;9517
84;9418;0.9;9517
84;9418;0.9;9517
84;9418;0.9;9517
84;9418;0.9;9517
84;9418;0.9;9517
84;9418;0.9;9517
84;9406;0.9;9505
84;9406;0.9;9505
84;9406;0.9;9505
84;9406;0.9;9505
84;9390;0.9;9489
84;9390;0.9;9489
84;9390;0.9;9489
84;9390;0.9;9489
84;9406;0.9;9505
84;9406;0.9;9505
84;9406;0.9;9505
84;9406;0.9;9505
83;9400;0.9;9498
83;9400;0.9;9498
83;9400;0.9;9498
83;9400;0.9;9498
84;9376;0.9;9475
84;9376;0.9;9475
84;9376;0.9;9475
84;9376;0.9;9475
83;9380;0.9;9478
83;9380;0.9;9478
83;9380;0.9;9478
83;9380;0.9;9478
83;9367;0.9;9465
83;9367;0.9;9465
83;9367;0.9;9465
83;9367;0.9;9465
83;9381;0.9;9479
83;9381;0.9;9479
83;9381;0.9;9479
83;9381;0.9;9479
83;9379;0.9;9477
83;9379;0.9;9477
83;9379;0.9;9477
83;9379;0.9;9477
83;9388;0.9;9486
83;9388;0.9;9486
83;9388;0.9;9486
83;9388;0.9;9486
83;9383;0.9;9481
83;9383;0.9;9481
83;9383;0.9;9481
83;9383;0.9;9481
82;9380;0.9;9477
82;9380;0.9;9477
82;9380;0.9;9477
82;9380;0.9;9477
82;9387;0.9;9484
82;9387;0.9;9484
82;9387;0.9;9484
82;9387;0.9;9484
82;9385;0.9;9482
82;9385;0.9;9482
82;9385;0.9;9482
82;9385;0.9;9482
82;9374;0.9;9471
82;9374;0.9;9471
82;9374;0.9;9471
82;9374;0.9;9471
82;9385;0.9;9482
82;9385;0.9;9482
82;9385;0.9;9482
82;9385;0.9;9482
81;9380;0.9;9476
81;9380;0.9;9476
81;9380;0.9;9476
81;9380;0.9;9476
80;9339;0.9;9434
80;9339;0.9;9434
80;9339;0.9;9434
80;9339;0.9;9434
80;9352;0.9;9447
80;9352;0.9;9447
80;9352;0.9;9447
80;9352;0.9;9447
80;9348;0.9;9443
80;9348;0.9;9443
80;9348;0.9;9443
80;9348;0.9;9443
80;9351;0.9;9446
80;9351;0.9;9446
80;9351;0.9;9446
80;9351;0.9;9446
79;9348;0.9;9442
79;9348;0.9;9442
79;9348;0.9;9442
79;9348;0.9;9442
79;9357;0.9;9451
79;9357;0.9;9451
79;9357;0.9;9451
79;9357;0.9;9451
79;9389;0.9;9483
79;9389;0.9;9483
79;9389;0.9;9483
79;9389;0.9;9483
79;9437;0.9;9531
79;9437;0.9;9531
79;9437;0.9;9531
79;9437;0.9;9531
78;9494;0.9;9587
78;9494;0.9;9587
78;9494;0.9;9587
78;9494;0.9;9587
78;9565;0.9;9658
78;9565;0.9;9658
78;9565;0.9;9658
78;9565;0.9;9658
78;9648;0.9;9741
78;9648;0.9;9741
78;9648;0.9;9741
78;9648;0.9;9741
78;9766;0.9;9859
78;9766;0.9;9859
78;9766;0.9;9859
78;9766;0.9;9859
78;9895;0.9;9988
78;9895;0.9;9988
78;9895;0.9;9988
78;9895;0.9;9988
77;10040;0.9;10132
77;10040;0.9;10132
77;10040;0.9;10132
77;10040;0.9;10132
77;10212;0.9;10304
77;10212;0.9;10304
77;10212;0.9;10304
77;10212;0.9;10304
77;10362;0.9;10454
77;10362;0.9;10454
77;10362;0.9;10454
77;10362;0.9;10454
77;10519;0.9;10611
77;10519;0.9;10611
77;10519;0.9;10611
77;10519;0.9;10611
77;10703;0.9;10795
77;10703;0.9;10795
77;10703;0.9;10795
77;10703;0.9;10795
77;10884;0.9;10976
77;10884;0.9;10976
77;10884;0.9;10976
77;10884;0.9;10976
76;11110;0.9;11201
76;11110;0.9;11201
76;11110;0.9;11201
76;11110;0.9;11201
76;11302;0.9;11393
76;11302;0.9;11393
76;11302;0.9;11393
76;11302;0.9;11393
76;11509;0.9;11600
76;11509;0.9;11600
76;11509;0.9;11600
76;11509;0.9;11600
76;11757;0.9;11848
76;11757;0.9;11848
76;11757;0.9;11848
76;11757;0.9;11848
76;11988;0.9;12079
76;11988;0.9;12079
76;11988;0.9;12079
76;11988;0.9;12079
76;12233;0.9;12324
76;12233;0.9;12324
76;12233;0.9;12324
76;12233;0.9;12324
76;12523;0.9;12614
76;12523;0.9;12614
76;12523;0.9;12614
76;12523;0.9;12614
76;12825;0.9;12916
76;12825;0.9;12916
76;12825;0.9;12916
76;12825;0.9;12916
76;13121;0.9;13212
76;13121;0.9;13212
76;13121;0.9;13212
76;13121;0.9;13212
76;13396;0.9;13487
76;13396;0.9;13487
76;13396;0.9;13487
76;13396;0.9;13487
77;13674;0.9;13766
77;13674;0.9;13766
77;13674;0.9;13766
77;13674;0.9;13766
77;13974;0.9;14066
77;13974;0.9;14066
77;13974;0.9;14066
77;13974;0.9;14066
77;14252;0.9;14344
77;14252;0.9;14344
77;14252;0.9;14344
77;14252;0.9;14344
77;14544;0.9;14636
77;14544;0.9;14636
77;14544;0.9;14636
77;14544;0.9;14636
78;14798;0.9;14891
78;14798;0.9;14891
78;14798;0.9;14891
78;14798;0.9;14891
78;15086;0.9;15179
78;15086;0.9;15179
78;15086;0.9;15179
78;15086;0.9;15179
78;15393;0.9;15486
78;15393;0.9;15486
78;15393;0.9;15486
78;15393;0.9;15486
79;15669;0.9;15763
79;15669;0.9;15763
79;15669;0.9;15763
79;15669;0.9;15763
79;15957;0.9;16051
79;15957;0.9;16051
79;15957;0.9;16051
79;15957;0.9;16051
79;16479;0.9;16573
79;16479;0.9;16573
79;16479;0.9;16573
79;16479;0.9;16573
79;16721;0.9;16815
79;16721;0.9;16815
79;16721;0.9;16815
79;16721;0.9;16815
80;16933;0.9;17028
80;16933;0.9;17028
80;16933;0.9;17028
80;16933;0.9;17028
80;17116;0.9;17211
80;17116;0.9;17211
80;17116;0.9;17211
80;17116;0.9;17211
80;17320;0.9;17415
80;17320;0.9;17415
80;17320;0.9;17415
80;17320;0.9;17415
80;17509;0.9;17604
80;17509;0.9;17604
80;17509;0.9;17604
80;17509;0.9;17604
80;17688;0.9;17783
80;17688;0.9;17783
80;17688;0.9;17783
80;17688;0.9;17783
80;17821;0.9;17916
80;17821;0.9;17916
80;17821;0.9;17916
80;17821;0.9;17916
81;17977;0.9;18073
81;17977;0.9;18073
81;17977;0.9;18073
81;17977;0.9;18073
81;18120;0.9;18216
81;18120;0.9;18216
81;18120;0.9;18216
81;18120;0.9;18216
81;18252;0.9;18348
81;18252;0.9;18348
81;18252;0.9;18348
81;18252;0.9;18348
81;18344;0.9;18440
81;18344;0.9;18440
81;18344;0.9;18440
81;18344;0.9;18440
81;18431;0.9;18527
81;18431;0.9;18527
81;18431;0.9;18527
81;18431;0.9;18527
81;18526;0.9;18622
81;18526;0.9;18622
81;18526;0.9;18622
81;18526;0.9;18622
81;18631;0.9;18727
81;18631;0.9;18727
81;18631;0.9;18727
81;18631;0.9;18727
80;18738;0.9;18833
80;18738;0.9;18833
80;18738;0.9;18833
80;18738;0.9;18833
81;18849;0.9;18945
81;18849;0.9;18945
81;18849;0.9;18945
81;18849;0.9;18945
80;18918;0.9;19013
80;18918;0.9;19013
80;18918;0.9;19013
80;18918;0.9;19013
80;18959;0.9;19054
80;18959;0.9;19054
80;18959;0.9;19054
80;18959;0.9;19054
80;18971;0.9;19066
80;18971;0.9;19066
80;18971;0.9;19066
80;18971;0.9;19066
80;18971;0.9;19066
80;18971;0.9;19066
80;19023;1.0;19119
80;19023;1.0;19119
80;19023;1.0;19119
80;19023;1.0;19119
80;19063;1.0;19159
80;19063;1.0;19159
80;19063;1.0;19159
80;19063;1.0;19159
80;19114;1.0;19210
80;19114;1.0;19210
80;19114;1.0;19210
80;19114;1.0;19210
80;19158;1.0;19254
80;19158;1.0;19254
80;19158;1.0;19254
80;19158;1.0;19254
80;19202;1.0;19298
80;19202;1.0;19298
80;19202;1.0;19298
80;19202;1.0;19298
80;19260;1.0;19356
80;19260;1.0;19356
80;19260;1.0;19356
80;19260;1.0;19356
80;19346;1.0;19442
80;19346;1.0;19442
80;19346;1.0;19442
80;19346;1.0;19442
80;19372;1.0;19468
80;19372;1.0;19468
80;19372;1.0;19468
80;19372;1.0;19468
80;19413;1.0;19509
80;19413;1.0;19509
80;19413;1.0;19509
80;19413;1.0;19509
80;19456;1.0;19552
80;19456;1.0;19552
80;19456;1.0;19552
80;19456;1.0;19552
80;19475;1.0;19571
80;19475;1.0;19571
80;19475;1.0;19571
80;19475;1.0;19571
79;19505;1.0;19600
79;19505;1.0;19600
79;19505;1.0;19600
79;19505;1.0;19600
79;19535;1.0;19630
79;19535;1.0;19630
79;19535;1.0;19630
79;19535;1.0;19630
79;19560;1.0;19655
79;19560;1.0;19655
79;19560;1.0;19655
79;19560;1.0;19655
79;19571;1.0;19666
79;19571;1.0;19666
79;19571;1.0;19666
79;19571;1.0;19666
79;19603;1.0;19698
79;19603;1.0;19698
79;19603;1.0;19698
79;19603;1.0;19698
79;19590;1.0;19685
79;19590;1.0;19685
79;19590;1.0;19685
79;19590;1.0;19685
79;19632;1.0;19727
79;19632;1.0;19727
79;19632;1.0;19727
79;19632;1.0;19727
78;19660;1.0;19754
78;19660;1.0;19754
78;19660;1.0;19754
78;19660;1.0;19754
78;19706;1.0;19800
78;19706;1.0;19800
78;19706;1.0;19800
78;19706;1.0;19800
78;19711;1.0;19805
78;19711;1.0;19805
78;19711;1.0;19805
78;19711;1.0;19805
78;19738;1.0;19832
78;19738;1.0;19832
78;19738;1.0;19832
78;19738;1.0;19832
78;19754;1.0;19848
78;19754;1.0;19848
78;19754;1.0;19848
78;19754;1.0;19848
78;19820;1.0;19914
78;19820;1.0;19914
78;19820;1.0;19914
78;19820;1.0;19914
78;19863;1.0;19957
78;19863;1.0;19957
78;19863;1.0;19957
78;19863;1.0;19957
78;19897;1.0;19991
78;19897;1.0;19991
78;19897;1.0;19991
78;19897;1.0;19991
77;19873;1.0;19966
77;19873;1.0;19966
77;19873;1.0;19966
77;19873;1.0;19966
77;19810;1.0;19903
77;19810;1.0;19903
77;19810;1.0;19903
77;19810;1.0;19903
77;19778;1.0;19871
77;19778;1.0;19871
77;19778;1.0;19871
77;19778;1.0;19871
77;19819;1.0;19912
77;19819;1.0;19912
77;19819;1.0;19912
77;19819;1.0;19912
77;19826;1.0;19919
77;19826;1.0;19919
77;19826;1.0;19919
77;19826;1.0;19919
77;19835;1.0;19928
77;19835;1.0;19928
77;19835;1.0;19928
77;19835;1.0;19928
77;19815;1.0;19908
77;19815;1.0;19908
77;19815;1.0;19908
77;19815;1.0;19908
77;19840;1.0;19933
77;19840;1.0;19933
77;19840;1.0;19933
77;19840;1.0;19933
76;19852;1.0;19944
76;19852;1.0;19944
76;19852;1.0;19944
76;19852;1.0;19944
76;19853;1.0;19945
76;19853;1.0;19945
76;19853;1.0;19945
76;19853;1.0;19945
76;19854;1.0;19946
76;19854;1.0;19946
76;19854;1.0;19946
76;19854;1.0;19946
76;19839;1.0;19931
76;19839;1.0;19931
76;19839;1.0;19931
76;19839;1.0;19931
76;19824;1.0;19916
76;19824;1.0;19916
76;19824;1.0;19916
76;19824;1.0;19916
76;19829;1.0;19921
76;19829;1.0;19921
76;19829;1.0;19921
76;19829;1.0;19921
76;19829;1.0;19921
76;19829;1.0;19921
76;19828;1.0;19920
76;19828;1.0;19920
76;19828;1.0;19920
76;19828;1.0;19920
76;19850;1.0;19942
76;19850;1.0;19942
76;19850;1.0;19942
76;19850;1.0;19942
76;19890;1.0;19982
76;19890;1.0;19982
76;19890;1.0;19982
76;19890;1.0;19982
76;19886;1.0;19978
76;19886;1.0;19978
76;19886;1.0;19978
76;19886;1.0;19978
75;19894;1.0;19985
75;19894;1.0;19985
75;19894;1.0;19985
75;19894;1.0;19985
76;19894;1.0;19986
76;19894;1.0;19986
76;19894;1.0;19986
76;19894;1.0;19986
76;19951;1.0;20043
76;19951;1.0;20043
76;19951;1.0;20043
76;19951;1.0;20043
76;19968;1.0;20060
76;19968;1.0;20060
76;19968;1.0;20060
76;19968;1.0;20060
76;19981;1.0;20073
76;19981;1.0;20073
76;19981;1.0;20073
76;19981;1.0;20073
77;19938;1.0;20031
77;19938;1.0;20031
77;19938;1.0;20031
77;19938;1.0;20031
77;19896;1.0;19989
77;19896;1.0;19989
77;19896;1.0;19989
77;19896;1.0;19989
77;19872;1.0;19965
77;19872;1.0;19965
77;19872;1.0;19965
77;19872;1.0;19965
78;19892;1.0;19986
78;19892;1.0;19986
78;19892;1.0;19986
78;19892;1.0;19986
78;19914;1.0;20008
78;19914;1.0;20008
78;19914;1.0;20008
78;19914;1.0;20008
78;19924;1.0;20018
78;19924;1.0;20018
78;19924;1.0;20018
78;19924;1.0;20018
79;19908;1.0;20003
79;19908;1.0;20003
79;19908;1.0;20003
79;19908;1.0;20003
79;19895;1.0;19990
79;19895;1.0;19990
79;19895;1.0;19990
79;19895;1.0;19990
79;19888;1.0;19983
79;19888;1.0;19983
79;19888;1.0;19983
79;19888;1.0;19983
78;19945;1.0;20039
78;19945;1.0;20039
78;19945;1.0;20039
78;19945;1.0;20039
78;20001;1.0;20095
78;20001;1.0;20095
78;20001;1.0;20095
78;20001;1.0;20095
79;20008;1.0;20103
79;20008;1.0;20103
79;20008;1.0;20103
79;20008;1.0;20103
79;19972;1.0;20067
79;19972;1.0;20067
79;19972;1.0;20067
79;19972;1.0;20067
79;19958;1.0;20053
79;19958;1.0;20053
79;19958;1.0;20053
79;19958;1.0;20053
79;19973;1.0;20068
79;19973;1.0;20068
79;19973;1.0;20068
79;19973;1.0;20068
79;20004;1.0;20099
79;20004;1.0;20099
79;20004;1.0;20099
79;20004;1.0;20099
79;19992;1.0;20087
79;19992;1.0;20087
79;19992;1.0;20087
79;19992;1.0;20087
79;20002;1.0;20097
79;20002;1.0;20097
79;20002;1.0;20097
79;20002;1.0;20097
80;19984;1.0;20080
80;19984;1.0;20080
80;19984;1.0;20080
80;19984;1.0;20080
80;19988;1.0;20084
80;19988;1.0;20084
80;19988;1.0;20084
80;19988;1.0;20084
80;19994;1.0;20090
80;19994;1.0;20090
80;19994;1.0;20090
80;19994;1.0;20090
81;20008;1.0;20105
81;20008;1.0;20105
81;20008;1.0;20105
81;20008;1.0;20105
81;20015;1.0;20112
81;20015;1.0;20112
81;20015;1.0;20112
81;20015;1.0;20112
81;19997;1.0;20094
81;19997;1.0;20094
81;19997;1.0;20094
81;19997;1.0;20094
81;19951;1.0;20048
81;19951;1.0;20048
81;19951;1.0;20048
81;19951;1.0;20048
81;19890;1.0;19987
81;19890;1.0;19987
81;19890;1.0;19987
81;19890;1.0;19987
81;19892;1.0;19989
81;19892;1.0;19989
81;19892;1.0;19989
81;19892;1.0;19989
82;19898;1.0;19996
82;19898;1.0;19996
82;19898;1.0;19996
82;19898;1.0;19996
82;19915;1.0;20013
82;19915;1.0;20013
82;19915;1.0;20013
82;19915;1.0;20013
82;19901;1.0;19999
82;19901;1.0;19999
82;19901;1.0;19999
82;19901;1.0;19999
82;19906;1.0;20004
82;19906;1.0;20004
82;19906;1.0;20004
82;19906;1.0;20004
82;19906;1.0;20004
82;19906;1.0;20004
82;19909;1.0;20007
82;19909;1.0;20007
82;19909;1.0;20007
82;19909;1.0;20007
82;19935;1.0;20033
82;19935;1.0;20033
82;19935;1.0;20033
82;19935;1.0;20033
82;19984;1.0;20082
82;19984;1.0;20082
82;19984;1.0;20082
82;19984;1.0;20082
82;19977;1.0;20075
82;19977;1.0;20075
82;19977;1.0;20075
82;19977;1.0;20075
81;19943;1.0;20040
81;19943;1.0;20040
81;19943;1.0;20040
81;19943;1.0;20040
81;19878;1.0;19975
81;19878;1.0;19975
81;19878;1.0;19975
81;19878;1.0;19975
81;19870;1.0;19967
81;19870;1.0;19967
81;19870;1.0;19967
81;19870;1.0;19967
81;19887;1.0;19984
81;19887;1.0;19984
81;19887;1.0;19984
81;19887;1.0;19984
81;19920;1.0;20017
81;19920;1.0;20017
81;19920;1.0;20017
81;19920;1.0;20017
81;19946;1.0;20043
81;19946;1.0;20043
81;19946;1.0;20043
81;19946;1.0;20043
81;19934;1.0;20031
81;19934;1.0;20031
81;19934;1.0;20031
81;19934;1.0;20031
81;19938;1.0;20035
81;19938;1.0;20035
81;19938;1.0;20035
81;19938;1.0;20035
81;19943;1.0;20040
81;19943;1.0;20040
81;19943;1.0;20040
81;19943;1.0;20040
80;19973;1.0;20069
80;19973;1.0;20069
80;19973;1.0;20069
80;19973;1.0;20069
80;19985;1.0;20081
80;19985;1.0;20081
80;19985;1.0;20081
80;19985;1.0;20081
80;19974;1.0;20070
80;19974;1.0;20070
80;19974;1.0;20070
80;19974;1.0;20070
79;19953;1.0;20048
79;19953;1.0;20048
79;19953;1.0;20048
79;19953;1.0;20048
79;19960;1.0;20055
79;19960;1.0;20055
79;19960;1.0;20055
79;19960;1.0;20055
79;19943;1.0;20038
79;19943;1.0;20038
79;19943;1.0;20038
79;19943;1.0;20038
79;19966;1.0;20061
79;19966;1.0;20061
79;19966;1.0;20061
79;19966;1.0;20061
79;19989;1.0;20084
79;19989;1.0;20084
79;19989;1.0;20084
79;19989;1.0;20084
78;20013;1.0;20107
78;20013;1.0;20107
78;20013;1.0;20107
78;20013;1.0;20107
78;20013;1.0;20107
78;20013;1.0;20107
78;20013;1.0;20107
78;20013;1.0;20107
77;20075;1.0;20168
77;20075;1.0;20168
77;20075;1.0;20168
77;20075;1.0;20168
77;20128;1.0;20221
77;20128;1.0;20221
77;20128;1.0;20221
77;20128;1.0;20221
77;20123;1.0;20216
77;20123;1.0;20216
77;20123;1.0;20216
77;20123;1.0;20216
76;20108;1.0;20200
76;20108;1.0;20200
76;20108;1.0;20200
76;20108;1.0;20200
76;20098;1.0;20190
76;20098;1.0;20190
76;20098;1.0;20190
76;20098;1.0;20190
76;20077;1.0;20169
76;20077;1.0;20169
76;20077;1.0;20169
76;20077;1.0;20169
75;20108;1.0;20199
75;20108;1.0;20199
75;20108;1.0;20199
75;20108;1.0;20199
75;20143;1.0;20234
75;20143;1.0;20234
75;20143;1.0;20234
75;20143;1.0;20234
75;20154;1.0;20245
75;20154;1.0;20245
75;20154;1.0;20245
75;20154;1.0;20245
75;20127;1.0;20218
75;20127;1.0;20218
75;20127;1.0;20218
75;20127;1.0;20218
75;20154;1.0;20245
75;20154;1.0;20245
75;20154;1.0;20245
75;20154;1.0;20245
75;20187;1.0;20278
75;20187;1.0;20278
75;20187;1.0;20278
75;20187;1.0;20278
74;20251;1.0;20341
74;20251;1.0;20341
74;20251;1.0;20341
74;20251;1.0;20341
74;20284;1.0;20374
74;20284;1.0;20374
74;20284;1.0;20374
74;20284;1.0;20374
74;20271;1.0;20361
74;20271;1.0;20361
74;20271;1.0;20361
74;20271;1.0;20361
74;20235;1.0;20325
74;20235;1.0;20325
74;20235;1.0;20325
74;20235;1.0;20325
74;20231;1.0;20321
74;20231;1.0;20321
74;20231;1.0;20321
74;20231;1.0;20321
74;20231;1.0;20321
74;20231;1.0;20321
74;20231;1.0;20321
74;20231;1.0;20321
74;20217;1.0;20307
74;20217;1.0;20307
74;20217;1.0;20307
74;20217;1.0;20307
74;20251;1.0;20341
74;20251;1.0;20341
74;20251;1.0;20341
74;20251;1.0;20341
74;20247;1.0;20337
74;20247;1.0;20337
74;20247;1.0;20337
74;20247;1.0;20337
74;20239;1.0;20329
74;20239;1.0;20329
74;20239;1.0;20329
74;20239;1.0;20329
74;20257;1.0;20347
74;20257;1.0;20347
74;20257;1.0;20347
74;20257;1.0;20347
74;20234;1.0;20324
74;20234;1.0;20324
74;20234;1.0;20324
74;20234;1.0;20324
75;20239;1.0;20330
75;20239;1.0;20330
75;20239;1.0;20330
75;20239;1.0;20330
75;20251;1.0;20342
75;20251;1.0;20342
75;20251;1.0;20342
75;20251;1.0;20342
75;20243;1.0;20334
75;20243;1.0;20334
75;20243;1.0;20334
75;20243;1.0;20334
76;20223;1.0;20315
76;20223;1.0;20315
76;20223;1.0;20315
76;20223;1.0;20315
76;20201;1.0;20293
76;20201;1.0;20293
76;20201;1.0;20293
76;20201;1.0;20293
76;20202;1.0;20294
76;20202;1.0;20294
76;20202;1.0;20294
76;20202;1.0;20294
76;20199;1.0;20291
76;20199;1.0;20291
76;20199;1.0;20291
76;20199;1.0;20291
76;20231;1.0;20323
76;20231;1.0;20323
76;20231;1.0;20323
76;20231;1.0;20323
77;20201;1.0;20294
77;20201;1.0;20294
77;20201;1.0;20294
77;20201;1.0;20294
77;20195;1.0;20288
77;20195;1.0;20288
77;20195;1.0;20288
77;20195;1.0;20288
77;20207;1.0;20300
77;20207;1.0;20300
77;20207;1.0;20300
77;20207;1.0;20300
77;20189;1.0;20282
77;20189;1.0;20282
77;20189;1.0;20282
77;20189;1.0;20282
77;20199;1.0;20292
77;20199;1.0;20292
78;20211;1.0;20305
78;20211;1.0;20305
78;20211;1.0;20305
78;20211;1.0;20305
78;20175;1.0;20269
78;20175;1.0;20269
78;20175;1.0;20269
78;20175;1.0;20269
78;20129;1.0;20223
78;20129;1.0;20223
78;20129;1.0;20223
78;20129;1.0;20223
78;20111;1.0;20205
78;20111;1.0;20205
78;20111;1.0;20205
78;20111;1.0;20205
78;20130;1.0;20224
78;20130;1.0;20224
78;20130;1.0;20224
78;20130;1.0;20224
79;20151;1.0;20246
79;20151;1.0;20246
79;20151;1.0;20246
79;20151;1.0;20246
79;20130;1.0;20225
79;20130;1.0;20225
79;20130;1.0;20225
79;20130;1.0;20225
79;20107;1.0;20202
79;20107;1.0;20202
79;20107;1.0;20202
79;20107;1.0;20202
79;20119;1.0;20214
79;20119;1.0;20214
79;20119;1.0;20214
79;20119;1.0;20214
79;20123;1.0;20218
79;20123;1.0;20218
79;20123;1.0;20218
79;20123;1.0;20218
80;20131;1.0;20227
80;20131;1.0;20227
80;20131;1.0;20227
80;20131;1.0;20227
80;20106;1.0;20202
80;20106;1.0;20202
80;20106;1.0;20202
80;20106;1.0;20202
80;20108;1.0;20204
80;20108;1.0;20204
80;20108;1.0;20204
80;20108;1.0;20204
80;20084;1.0;20180
80;20084;1.0;20180
80;20084;1.0;20180
80;20084;1.0;20180
80;20054;1.0;20150
80;20054;1.0;20150
80;20054;1.0;20150
80;20054;1.0;20150
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20064;1.0;20161
81;20093;0.8;20186
81;20093;0.8;20186
81;20093;0.8;20186
81;20093;0.8;20186
81;20069;0.8;20162
81;20069;0.8;20162
81;20069;0.8;20162
81;20069;0.8;20162
81;20060;0.8;20153
81;20060;0.8;20153
81;20060;0.8;20153
81;20060;0.8;20153
81;20039;0.8;20132
81;20039;0.8;20132
81;20039;0.8;20132
81;20039;0.8;20132
81;20045;0.8;20138
81;20045;0.8;20138
81;20045;0.8;20138
81;20045;0.8;20138
81;20062;0.8;20155
81;20062;0.8;20155
81;20062;0.8;20155
81;20062;0.8;20155
81;20072;0.8;20165
81;20072;0.8;20165
81;20072;0.8;20165
81;20072;0.8;20165
81;20064;0.8;20157
81;20064;0.8;20157
81;20064;0.8;20157
81;20064;0.8;20157
81;20000;0.8;20093
81;20000;0.8;20093
81;20000;0.8;20093
81;20000;0.8;20093
81;19976;0.8;20069
81;19976;0.8;20069
81;19976;0.8;20069
81;19976;0.8;20069
81;19984;0.8;20077
81;19984;0.8;20077
81;19984;0.8;20077
81;19984;0.8;20077
81;19996;0.8;20089
81;19996;0.8;20089
81;19996;0.8;20089
81;19996;0.8;20089
81;20011;0.8;20104
81;20011;0.8;20104
81;20011;0.8;20104
81;20011;0.8;20104
81;19998;0.8;20091
81;19998;0.8;20091
81;19998;0.8;20091
81;19998;0.8;20091
81;19982;0.8;20075
81;19982;0.8;20075
81;19982;0.8;20075
81;19982;0.8;20075
80;19986;0.8;20078
80;19986;0.8;20078
80;19986;0.8;20078
80;19986;0.8;20078
80;20013;0.8;20105
80;20013;0.8;20105
80;20013;0.8;20105
80;20013;0.8;20105
80;20015;0.8;20107
80;20015;0.8;20107
80;20015;0.8;20107
80;20015;0.8;20107
79;20033;0.8;20124
